750, 1, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 0, 1))]
600, 10, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, -1, -1))]
600, 10, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, 1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, 1, -1)), ((1, 1, 0), (-1, -1, -1)), ((1, 1, 0), (0, 0, -1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 0, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (1, -1, 1)), ((1, 0, 1), (-1, -1, -1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 1, 0), (-1, -1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, -1, -1)), ((-1, 0, 1), (1, 1, -1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 0, 1))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0)), ((0, 0, 0), (1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, -1, 0))]
600, 10, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, 1), (1, -1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, -1), (0, -1, 0)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, 1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, 1), (0, 0, -1)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
600, 10, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (0, 0, 1)), ((0, 0, 0), (1, -1, 1))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, 0, -1)), ((0, 1, -1), (0, -1, 0))]
600, 10, [((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, 1, -1)), ((1, 1, 0), (-1, -1, -1)), ((1, 1, 0), (0, 0, -1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (-1, -1, -1)), ((0, 1, 1), (0, -1, 0))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, -1, 1), (-1, 0, 0)), ((0, -1, 1), (-1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 0, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (1, -1, 1)), ((1, 0, 1), (-1, -1, -1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, -1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, -1, -1)), ((-1, 0, 1), (1, 1, -1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 0, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0)), ((0, 0, 0), (1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, -1, 0))]
600, 10, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (0, -1, 0))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, -1), (0, 0, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, -1)), ((-1, 1, 0), (1, -1, 1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (0, 0, 1)), ((0, 0, 0), (1, 1, 1)), ((1, 1, 0), (-1, -1, 1))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 0, 1))]
600, 10, [((-2, -2, 0), (1, 1, -1)), ((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
600, 10, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, -1, -1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, 1), (0, 0, -1)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (0, 0, 1)), ((0, 0, 0), (1, -1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, 1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, 1, -1)), ((1, 1, 0), (-1, -1, -1)), ((1, 1, 0), (0, 0, -1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, -1), (0, 0, 1)), ((-1, 0, -1), (1, -1, 1)), ((-1, 0, -1), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, 0, -1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 1, 0), (-1, -1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, -1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0)), ((0, 0, 0), (1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, -1, 0))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, -1), (0, 0, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (0, 0, 1)), ((0, 0, 0), (1, 1, 1)), ((1, 1, 0), (-1, -1, 1))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 0, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, 1), (0, 0, -1)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, 1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, 1, -1)), ((1, 1, 0), (-1, -1, -1)), ((1, 1, 0), (0, 0, -1))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, -1, 1), (-1, 0, 0)), ((0, -1, 1), (-1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0)), ((0, 0, 0), (1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (1, -1, 1))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, 1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 0, 1))]
600, 10, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (0, 0, 1)), ((0, 0, 0), (1, -1, 1))]
600, 10, [((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, 1, -1)), ((1, 1, 0), (-1, -1, -1)), ((1, 1, 0), (0, 0, -1))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 1, 0))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, -1, 1), (-1, 0, 0)), ((0, -1, 1), (-1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, -1), (0, 0, 1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
600, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, -1, -1)), ((-1, 0, 1), (1, 1, -1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 0, 1))]
600, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
600, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0)), ((0, 0, 0), (1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
600, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
